model,device,dtype,batch_size,length,dim,level,benchmark_level,mae,mape,rmse,time
monomial_interp,cpu,float64,4,100,2,2,21,0.0007524735952188361,0.0009379614279090627,0.003981874498107666,0.4084114098222926
monomial_interp,cpu,float64,4,100,2,3,21,2.8892474143771968e-05,4.1072357559204286e-05,0.00015336120644691113,0.6753908626269549
monomial_interp,cpu,float64,4,100,2,4,21,3.0020204412617435e-08,3.761125233631621e-08,1.6002546587454045e-07,1.5641984964022413
monomial_interp,cpu,float64,4,100,2,5,21,3.6551800648709776e-10,4.687014316675055e-10,1.7960633462578082e-09,1.7750539400149137
monomial_interp,cpu,float64,4,100,2,6,21,4.350035956446341e-11,4.681492700107702e-11,3.4898355581083163e-10,2.4275273305829614
monomial_interp,cpu,float64,4,100,2,7,21,4.3456311465961406e-11,4.654860965183532e-11,3.4878908414225625e-10,2.262320283567533
monomial_interp,cpu,float64,4,100,2,8,21,4.352427966647365e-11,4.715196931121814e-11,3.488643451766495e-10,4.2177242785692215
monomial_interp,cpu,float64,4,100,2,9,21,4.3466275717607417e-11,4.6966895927242575e-11,3.487549085156408e-10,4.969818440382369
monomial_interp,cpu,float64,4,100,2,10,21,4.3356365372893e-11,4.755320161079433e-11,3.4844552594938025e-10,5.728561869706027
monomial_interp,cpu,float64,4,100,2,11,21,4.3361221731264e-11,4.686182379684456e-11,3.48739952221218e-10,5.829846445121802
monomial_interp,cpu,float64,4,100,2,12,21,4.348064096271198e-11,4.726635728834982e-11,3.4873547093066206e-10,8.715753067866899
monomial_interp,cpu,float64,4,100,2,13,21,4.3576008253165543e-11,4.737930552532422e-11,3.4904475162031073e-10,9.425843999255449
monomial_interp,cpu,float64,4,100,2,14,21,4.344088977425997e-11,4.674150367878444e-11,3.4879119701139594e-10,10.059469272731803
monomial_interp,cpu,float64,4,100,2,15,21,4.348488062688727e-11,4.6881258617950886e-11,3.489479534766172e-10,10.099884549854323
monomial_interp,cpu,float64,4,100,2,16,21,4.3507653209318153e-11,4.6984173583246705e-11,3.490048822138784e-10,12.883365213405341
monomial_interp,cpu,float64,4,100,2,17,21,4.347268031668072e-11,4.669156187568304e-11,3.4885548726851437e-10,13.060699232737534
sigkerax,cpu,float64,4,100,2,1,21,0.6002476343603909,1.2869876397700215,2.7588097012716637,0.03809805097989738
sigkerax,cpu,float64,4,100,2,2,21,0.04100691007244308,0.09304092281002496,0.22115665232378315,0.07354468258563429
sigkerax,cpu,float64,4,100,2,3,21,0.011987346889070114,0.025646708702459296,0.06372040227435799,0.14771015278529376
sigkerax,cpu,float64,4,100,2,4,21,0.005002417721066387,0.010402550235592094,0.026466559677573567,0.26192244759295136
sigkerax,cpu,float64,4,100,2,5,21,0.0025133450950394678,0.005145089505822327,0.013348978846237718,0.32223991269711405
sigkerax,cpu,float64,4,100,2,6,21,0.0014231218704231505,0.0028796307351284705,0.007610729099650667,0.4640362150967121
sigkerax,cpu,float64,4,100,2,7,21,0.0008770977470459905,0.0017550423305958615,0.00472284071574268,0.6352082284865901
sigkerax,cpu,float64,4,100,2,8,21,0.0005767072234513382,0.0011391869921749409,0.003118881577541222,0.80683192552533
sigkerax,cpu,float64,4,100,2,9,21,0.0003986013507800085,0.0007772062602712195,0.00216030567359622,1.0823456448270008
sigkerax,cpu,float64,4,100,2,10,21,0.00028712855360396236,0.0005539930859709968,0.0015540335922398605,1.2979844477958977
sigkerax,cpu,float64,4,100,2,11,21,0.00021311546378181487,0.0004068479588362679,0.00115287127788634,1.528263229993172
sigkerax,cpu,float64,4,100,2,12,21,0.00016213603374182206,0.0003061998452348046,0.0008774629037324496,1.8639089422067627
sigkerax,cpu,float64,4,100,2,13,21,0.0001259333854179475,0.00023521505662460365,0.0006825015869410516,2.1526262387633324
sigkerax,cpu,float64,4,100,2,14,21,0.00010005476490919027,0.00018446481401858454,0.0005408654551385906,2.4700557173928246
sigkerax,cpu,float64,4,100,2,15,21,8.10100367369098e-05,0.00014721018341125585,0.00043565907019867654,2.885880053159781
sigkerax,cpu,float64,4,100,2,16,21,6.647100831290529e-05,0.00011902450351744569,0.00035599395760255257,3.307335331104696
sigkerax,cpu,float64,4,100,2,17,21,5.51841697935861e-05,9.734091277915909e-05,0.0002946441601258421,3.08063630934339
monomial_approx,cpu,float64,4,100,3,2,16,1.599902850044479,1.5844315277962793,8.878291978491502,0.04202229133807123
monomial_approx,cpu,float64,4,100,3,3,16,0.07281930552619809,0.06874656688772662,0.3468574562568104,0.1263497294858098
monomial_approx,cpu,float64,4,100,3,4,16,0.005660507614037098,0.004368715538514333,0.03459942688040636,0.126257510506548
monomial_approx,cpu,float64,4,100,3,5,16,0.000106179100728538,7.589552787454557e-05,0.0007449771585899311,0.23028319864533842
monomial_approx,cpu,float64,4,100,3,6,16,1.1256769284255508e-05,8.047285870424027e-06,8.582585993257747e-05,0.2640105716418475
monomial_approx,cpu,float64,4,100,3,7,16,6.198302259945165e-06,5.381273699150488e-06,7.148930071695778e-05,0.2831206788541749
monomial_approx,cpu,float64,4,100,3,8,16,6.227070558108977e-06,5.38748549907178e-06,7.135587134330561e-05,0.3476731877308339
monomial_approx,cpu,float64,4,100,3,9,16,6.228803784130016e-06,5.387868161146432e-06,7.135930412582994e-05,0.3596994417021051
monomial_approx,cpu,float64,4,100,3,10,16,6.228822563129205e-06,5.387873579235954e-06,7.135926636835702e-05,0.48490737250540406
monomial_approx,cpu,float64,4,100,3,11,16,6.228823075854484e-06,5.3878737194642805e-06,7.135926705277209e-05,0.5664130587829277
monomial_approx,cpu,float64,4,100,3,12,16,6.22882308397299e-06,5.387873729846734e-06,7.135926697854815e-05,0.7017922395607457
monomial_approx,cpu,float64,4,100,3,13,16,6.228823076662865e-06,5.387873716443813e-06,7.135926699308086e-05,0.6895083835115656
monomial_approx,cpu,float64,4,100,3,14,16,6.228823080118434e-06,5.387873717455615e-06,7.135926699598774e-05,0.8215361718321219
monomial_approx,cpu,float64,4,100,3,15,16,6.228823076662865e-06,5.387873716443813e-06,7.135926699308086e-05,0.9625435722991824
monomial_approx,cpu,float64,4,100,3,16,16,6.228823067552097e-06,5.38787370772942e-06,7.135926692207273e-05,1.100565940956585
monomial_approx,cpu,float64,4,100,3,17,16,6.228823076652457e-06,5.387873716531012e-06,7.135926699302012e-05,1.0305512342602015
monomial_interp,cpu,float64,4,100,3,2,16,0.0012984401374114274,0.00121357324489503,0.00814805162944136,0.43861773319076747
monomial_interp,cpu,float64,4,100,3,3,16,5.373990138341292e-05,3.7959346444159405e-05,0.0002764656995128559,0.682684363448061
monomial_interp,cpu,float64,4,100,3,4,16,6.306097889690471e-06,5.46083299311049e-06,7.212379846861448e-05,1.6433610823005438
monomial_interp,cpu,float64,4,100,3,5,16,6.229106123602918e-06,5.387982391480242e-06,7.136032745591702e-05,1.9441403499804437
monomial_interp,cpu,float64,4,100,3,6,16,6.228824202925143e-06,5.387874502881302e-06,7.135927925649542e-05,2.5942636732943356
monomial_interp,cpu,float64,4,100,3,7,16,6.228823034658271e-06,5.387873670376538e-06,7.135926712830435e-05,2.436367148067802
monomial_interp,cpu,float64,4,100,3,8,16,6.228823062160577e-06,5.387873702152387e-06,7.135926703877314e-05,4.675675290403888
monomial_interp,cpu,float64,4,100,3,9,16,6.228823033579273e-06,5.387873675224657e-06,7.135926715642134e-05,5.266497549484484
monomial_interp,cpu,float64,4,100,3,10,16,6.2288229881364565e-06,5.387873609139016e-06,7.135926685637812e-05,5.780696273664944
monomial_interp,cpu,float64,4,100,3,11,16,6.228823038346293e-06,5.38787367719734e-06,7.135926670527269e-05,5.279682275955565
monomial_interp,cpu,float64,4,100,3,12,16,6.228822970456155e-06,5.3878735987215525e-06,7.135926679461753e-05,8.382729556877166
monomial_interp,cpu,float64,4,100,3,13,16,6.22882298428537e-06,5.38787364739973e-06,7.135926696080919e-05,9.53922100411728
monomial_interp,cpu,float64,4,100,3,14,16,6.228823029190422e-06,5.3878736804808055e-06,7.13592670072767e-05,10.841266805655323
monomial_interp,cpu,float64,4,100,3,15,16,6.228823026151187e-06,5.38787371836143e-06,7.13592669708799e-05,10.605643690563738
monomial_interp,cpu,float64,4,100,3,16,16,6.228823007211476e-06,5.387873656514638e-06,7.13592670319744e-05,13.402776974369772
monomial_interp,cpu,float64,4,100,3,17,16,6.2288230303179926e-06,5.387873659287065e-06,7.135926711490086e-05,13.050165564287454
sigkerax,cpu,float64,4,100,3,1,16,0.601909856620598,0.6093360071809611,2.755331405897998,0.04154049896169454
sigkerax,cpu,float64,4,100,3,2,16,0.06353207499483465,0.04709835553400284,0.33959156115241695,0.09414815751370043
sigkerax,cpu,float64,4,100,3,3,16,0.02144943375180356,0.014852911818173605,0.11551376154748813,0.1389920066576451
sigkerax,cpu,float64,4,100,3,4,16,0.009225072012199034,0.00632900957791196,0.04959965826786411,0.2542143426835537
sigkerax,cpu,float64,4,100,3,5,16,0.004683614412055129,0.0031890338116790937,0.025219604423019914,0.317324535921216
sigkerax,cpu,float64,4,100,3,6,16,0.002665064423021276,0.0018012012336530636,0.014392726505792496,0.4297739291796461
sigkerax,cpu,float64,4,100,3,7,16,0.0016447244806315833,0.0011030316534571007,0.008918979991046282,0.6134478733874857
sigkerax,cpu,float64,4,100,3,8,16,0.0010827608920292373,0.0007282534257369665,0.005877329147852868,0.7960831247037277
sigkerax,cpu,float64,4,100,3,9,16,0.0007509417713016699,0.0005136318231185018,0.0040620067838856855,1.0620961609529331
sigkerax,cpu,float64,4,100,3,10,16,0.0005406269199331667,0.0003761619329074526,0.002916508520189067,1.2262594508938491
sigkerax,cpu,float64,4,100,3,11,16,0.0004012573016155818,0.0002840955804146248,0.002160711449001519,1.5596299857134
sigkerax,cpu,float64,4,100,3,12,16,0.000305474712493245,0.00022014412921859315,0.0016435158911077576,1.8644355508731678
sigkerax,cpu,float64,4,100,3,13,16,0.00023761932258439117,0.0001743490154816262,0.0012786923272910646,2.155265029054135
sigkerax,cpu,float64,4,100,3,14,16,0.00018829897219798178,0.00014069981314270108,0.0010146736828218353,2.3893489197362214
sigkerax,cpu,float64,4,100,3,15,16,0.0001516542823280509,0.00011542320759294607,0.0008193802372985506,2.8092863952042535
sigkerax,cpu,float64,4,100,3,16,16,0.00012390462891901863,9.606917568042121e-05,0.0006721702354703234,3.282406315091066
sigkerax,cpu,float64,4,100,3,17,16,0.00010253858309799621,8.099987450108461e-05,0.0005593683395570851,2.961556920548901
monomial_approx,cpu,float64,4,200,2,2,21,26.697951846583614,37.66298145432346,283.8038754999098,0.10579019144643098
monomial_approx,cpu,float64,4,200,2,3,21,1.1973082712721959,1.8670008580173234,12.521805267019483,0.37892787787131965
monomial_approx,cpu,float64,4,200,2,4,21,0.059557031745455354,0.07482267694960086,0.5587164567841255,0.5018201771890745
monomial_approx,cpu,float64,4,200,2,5,21,0.001069493320864155,0.0014721239034982353,0.01094711903796726,0.764608824509196
monomial_approx,cpu,float64,4,200,2,6,21,3.0318906992168534e-05,3.70835572796014e-05,0.0002502385688260776,0.9620369676267728
monomial_approx,cpu,float64,4,200,2,7,21,2.6625760601167725e-07,3.4185202803955586e-07,2.2084389491514936e-06,1.1284903442719951
monomial_approx,cpu,float64,4,200,2,8,21,5.740091343214848e-09,6.997670171139721e-09,3.5747497543066524e-08,1.3551493231207132
monomial_approx,cpu,float64,4,200,2,9,21,1.4938318663657024e-09,1.7623876534402314e-09,1.337227972254143e-08,1.4553177704801783
monomial_approx,cpu,float64,4,200,2,10,21,1.5011130793246563e-09,1.7668217739197787e-09,1.3405322439853273e-08,1.8992614740272984
monomial_approx,cpu,float64,4,200,2,11,21,1.501569159810534e-09,1.7670671836616902e-09,1.3405611137906678e-08,2.0985882747918367
monomial_approx,cpu,float64,4,200,2,12,21,1.5015193541648153e-09,1.766872778331322e-09,1.34052534311679e-08,2.657726966193877
monomial_approx,cpu,float64,4,200,2,13,21,1.5015425994593934e-09,1.7668749640207853e-09,1.3405266216973553e-08,2.5108918169280514
monomial_approx,cpu,float64,4,200,2,14,21,1.5021032907097664e-09,1.7675867873495157e-09,1.3405381637237913e-08,3.05854820786044
monomial_approx,cpu,float64,4,200,2,15,21,1.5015425994593934e-09,1.7668749640207853e-09,1.3405266216973553e-08,3.6017250588629395
monomial_approx,cpu,float64,4,200,2,16,21,1.502124746637079e-09,1.7675706695815058e-09,1.3406950947981614e-08,4.210811673197895
monomial_approx,cpu,float64,4,200,2,17,21,1.5015430131909424e-09,1.7668738350164997e-09,1.3405268600539184e-08,4.195878286845982
monomial_interp,cpu,float64,4,200,2,2,21,0.002479121850275705,0.0026609164550911793,0.015024353250136844,2.2806648316327482
monomial_interp,cpu,float64,4,200,2,3,21,9.100384534419491e-05,9.724181705417935e-05,0.0005579065762875252,2.9682692197384313
monomial_interp,cpu,float64,4,200,2,4,21,1.453104434617422e-07,1.5882735370054274e-07,9.216519354900731e-07,5.848735495121218
monomial_interp,cpu,float64,4,200,2,5,21,1.7782133439336878e-09,2.057518230591738e-09,1.1083827583119864e-08,7.388557135825977
monomial_interp,cpu,float64,4,200,2,6,21,1.5033970943156838e-09,1.7686775951348012e-09,1.3406319130234692e-08,10.163816227461211
monomial_interp,cpu,float64,4,200,2,7,21,1.5028649791651305e-09,1.7683890487212109e-09,1.340665033749215e-08,9.422794744255953
monomial_interp,cpu,float64,4,200,2,8,21,1.5043978979223382e-09,1.7698818403547083e-09,1.3407501616841761e-08,18.25266233284492
monomial_interp,cpu,float64,4,200,2,9,21,1.5032387964616922e-09,1.7681073535972947e-09,1.340739114136256e-08,22.63233332138043
monomial_interp,cpu,float64,4,200,2,10,21,1.5029251402426391e-09,1.7682374728001147e-09,1.340601273133311e-08,29.36241373908706
monomial_interp,cpu,float64,4,200,2,11,21,1.5023759406679327e-09,1.7680196946264749e-09,1.3406421800236486e-08,23.165651193005033
monomial_interp,cpu,float64,4,200,2,12,21,1.5035293478987688e-09,1.7690511936536693e-09,1.3406101018968087e-08,41.01029265311081
monomial_interp,cpu,float64,4,200,2,13,21,1.5034986016598806e-09,1.7688524683405994e-09,1.3407658210794266e-08,44.015693470835686
monomial_interp,cpu,float64,4,200,2,14,21,1.503937866603744e-09,1.7698006442575983e-09,1.3407082070403258e-08,48.726661282009445
monomial_interp,cpu,float64,4,200,2,15,21,1.5030661654549804e-09,1.7688161072815176e-09,1.3406855440438968e-08,46.23749743774533
monomial_interp,cpu,float64,4,200,2,16,21,1.5037259857436647e-09,1.7697274230829869e-09,1.3405814372212386e-08,56.28776925278362
monomial_interp,cpu,float64,4,200,2,17,21,1.5034896314047863e-09,1.7692083032027205e-09,1.3407253149586194e-08,65.84758642164525
sigkerax,cpu,float64,4,200,2,1,21,1.5596508639841422,2.468028825888999,6.942185772478511,0.07668815820943564
sigkerax,cpu,float64,4,200,2,2,21,0.12386482455044723,0.154571512262337,0.6882960064452026,0.26082402223255485
sigkerax,cpu,float64,4,200,2,3,21,0.03898237398536164,0.0436610259306434,0.22721113945467455,0.42221706931013614
sigkerax,cpu,float64,4,200,2,4,21,0.016639591472606186,0.01797379969981368,0.09838052182662628,0.8096085051074624
sigkerax,cpu,float64,4,200,2,5,21,0.00852565574522924,0.009044321256679162,0.05069230281301978,1.291174236801453
sigkerax,cpu,float64,4,200,2,6,21,0.004930193622663782,0.005199732184262431,0.0293393932949523,1.9146436809096485
sigkerax,cpu,float64,4,200,2,7,21,0.0030970925731378697,0.00325239615932314,0.01843362500113915,2.524020803743042
sigkerax,cpu,float64,4,200,2,8,21,0.0020680442050531166,0.002163934816605141,0.012307471788356302,3.387700667255558
sigkerax,cpu,float64,4,200,2,9,21,0.001447108934140593,0.001509286702250861,0.008610373276829023,3.4286451843800023
sigkerax,cpu,float64,4,200,2,10,21,0.001050807151375197,0.0010925945556421186,0.0062510041450941365,4.329852808732539
sigkerax,cpu,float64,4,200,2,11,21,0.0007862744355647232,0.0008151131632320891,0.004676479076625668,5.229157570982352
sigkerax,cpu,float64,4,200,2,12,21,0.0006031067761988647,0.0006234007808343902,0.003586567588269501,6.0780153080122545
sigkerax,cpu,float64,4,200,2,13,21,0.00047234859653198184,0.00048682697182081646,0.00280876381103818,7.633485277066939
sigkerax,cpu,float64,4,200,2,14,21,0.0003765649010983559,0.00038698367746997663,0.0022391947508908602,8.672989171463996
sigkerax,cpu,float64,4,200,2,15,21,0.0003048334615537336,0.0003123584504226829,0.001812794158474936,9.76896035799291
sigkerax,cpu,float64,4,200,2,16,21,0.00025039031832408114,0.00025817392715910784,0.001487405186984921,11.491576943313703
sigkerax,cpu,float64,4,200,2,17,21,0.00020818448988349156,0.0002166675701267809,0.0012349057596420378,13.080808557220735
monomial_approx,cpu,float64,4,200,3,2,16,83.96059982142685,72.16207087148534,606.865741482174,0.10679258697200567
monomial_approx,cpu,float64,4,200,3,3,16,6.206123982679749,6.935764203789599,62.718679523839754,0.37811336177401245
monomial_approx,cpu,float64,4,200,3,4,16,0.1205233223578159,0.08985714571339715,1.0894860839897225,0.5266125567723066
monomial_approx,cpu,float64,4,200,3,5,16,0.00708572838992633,0.006666289480368912,0.0587660279549257,0.7675368755590171
monomial_approx,cpu,float64,4,200,3,6,16,0.0022096846475608035,0.001119108096134288,0.023096955774739435,0.9499928798759356
monomial_approx,cpu,float64,4,200,3,7,16,0.002164016915866991,0.0010806310048306809,0.022933777959853737,1.1258954947115853
monomial_approx,cpu,float64,4,200,3,8,16,0.0021628490721959832,0.0010794478853009975,0.022932979454044194,1.3626357273897156
monomial_approx,cpu,float64,4,200,3,9,16,0.002162842828571994,0.0010794442486028834,0.022932950858506225,1.4717933281790465
monomial_approx,cpu,float64,4,200,3,10,16,0.0021628427286408992,0.0010794441836330117,0.022932950711414112,1.8978289248188958
monomial_approx,cpu,float64,4,200,3,11,16,0.002162842726470493,0.0010794441826967136,0.02293295070756584,2.088675696402788
monomial_approx,cpu,float64,4,200,3,12,16,0.0021628427267689834,0.001079444182910926,0.022932950707446883,2.651966374134645
monomial_approx,cpu,float64,4,200,3,13,16,0.0021628427268363185,0.0010794441829904793,0.022932950707434684,2.5329570709727705
monomial_approx,cpu,float64,4,200,3,14,16,0.0021628427269693266,0.0010794441832612074,0.02293295070729635,3.0339588980423287
monomial_approx,cpu,float64,4,200,3,15,16,0.0021628427268363185,0.0010794441829904793,0.022932950707434684,3.5998244134243578
monomial_approx,cpu,float64,4,200,3,16,16,0.00216284272697757,0.0010794441830364358,0.022932950707508556,4.197013083379716
monomial_approx,cpu,float64,4,200,3,17,16,0.002162842726837255,0.0010794441829915613,0.022932950707441658,4.16026838182006
monomial_interp,cpu,float64,4,200,3,2,16,0.00396375971105422,0.0029664525700834584,0.02024682870673684,2.186544795986265
monomial_interp,cpu,float64,4,200,3,3,16,0.002119359836675744,0.00105819972553926,0.022846969153418197,2.7502691138070077
monomial_interp,cpu,float64,4,200,3,4,16,0.002162824446897183,0.0010793324019668352,0.022933368633344966,5.990584288374521
monomial_interp,cpu,float64,4,200,3,5,16,0.002162841903368698,0.0010794434959019719,0.022932949584517286,7.440276677021757
monomial_interp,cpu,float64,4,200,3,6,16,0.0021628427285640198,0.0010794441822570807,0.022932950708860558,10.181272722198628
monomial_interp,cpu,float64,4,200,3,7,16,0.002162842729330816,0.0010794441828711975,0.022932950709925855,9.155569018563256
monomial_interp,cpu,float64,4,200,3,8,16,0.002162842726564137,0.001079444180237652,0.022932950706369817,17.75273881049361
monomial_interp,cpu,float64,4,200,3,9,16,0.0021628427282287394,0.001079444182491791,0.02293295071062095,22.799272030824795
monomial_interp,cpu,float64,4,200,3,10,16,0.0021628427269310448,0.001079444182008521,0.022932950703604765,29.62141098547727
monomial_interp,cpu,float64,4,200,3,11,16,0.0021628427279700817,0.0010794441838382688,0.022932950705719882,23.319142009248026
monomial_interp,cpu,float64,4,200,3,12,16,0.0021628427298176975,0.0010794441837449508,0.02293295070922694,41.113172022858635
monomial_interp,cpu,float64,4,200,3,13,16,0.0021628427280132416,0.0010794441821409249,0.022932950706010535,43.90733615402132
monomial_interp,cpu,float64,4,200,3,14,16,0.0021628427287622883,0.0010794441819667075,0.022932950708521523,48.77038070408162
monomial_interp,cpu,float64,4,200,3,15,16,0.0021628427319598416,0.001079444185835129,0.022932950707730614,47.03048308007419
monomial_interp,cpu,float64,4,200,3,16,16,0.0021628427297850257,0.0010794441841778864,0.022932950708760596,61.61741912458092
monomial_interp,cpu,float64,4,200,3,17,16,0.0021628427283266576,0.0010794441822353025,0.02293295070829475,72.45376210834365
sigkerax,cpu,float64,4,200,3,1,16,3.0500584120342973,1.8618757114868,14.21706748781145,0.08091223100200295
sigkerax,cpu,float64,4,200,3,2,16,0.19887609288300706,0.1308445992703858,1.2031490029249194,0.2824717079056427
sigkerax,cpu,float64,4,200,3,3,16,0.06467908270068493,0.04313135138766894,0.3914133860570003,0.4514205976156518
sigkerax,cpu,float64,4,200,3,4,16,0.02898855513031446,0.019234177253585616,0.17189697507753496,0.8240024187834933
sigkerax,cpu,float64,4,200,3,5,16,0.01584643779886019,0.010388115690809404,0.09227412404300145,1.3936386089771986
sigkerax,cpu,float64,4,200,3,6,16,0.009996839804687442,0.006435360367856839,0.057841002713053334,1.788688307395205
sigkerax,cpu,float64,4,200,3,7,16,0.007029300409351565,0.004423255329835483,0.041380315692561814,2.5378618504619226
sigkerax,cpu,float64,4,200,3,8,16,0.0053740283557625786,0.0032972526808040404,0.03306562718541374,3.4584071841090918
sigkerax,cpu,float64,4,200,3,9,16,0.004382262242232485,0.0026204214026915563,0.02870983049015424,3.4530120809795335
sigkerax,cpu,float64,4,200,3,10,16,0.0037539832287776555,0.0021902610434043446,0.026346822706929438,4.369014515192248
sigkerax,cpu,float64,4,200,3,11,16,0.0033378226992005523,0.0019043963701810118,0.025014796908253208,4.928526392555796
sigkerax,cpu,float64,4,200,3,12,16,0.003051929390351909,0.0017073603995473373,0.024233562881221565,5.956475276150741
sigkerax,cpu,float64,4,200,3,13,16,0.0028494736054217665,0.0015673575631685538,0.023757717931989344,7.583269980386831
sigkerax,cpu,float64,4,200,3,14,16,0.0027023784095680688,0.0014652881768959954,0.02345788091829743,8.811973629519343
sigkerax,cpu,float64,4,200,3,15,16,0.0025931325632492057,0.0013892171843772868,0.02326334546233687,10.129330076742917
sigkerax,cpu,float64,4,200,3,16,16,0.002510440049434015,0.0013314307947489346,0.023134013950464716,11.91637729422655
sigkerax,cpu,float64,4,200,3,17,16,0.002446798614947801,0.0012867959775841966,0.023046319952574067,13.806308681727387
