model,device,dtype,batch_size,length,dim,level,benchmark_level,mae,mape,rmse,time
monomial_approx,cpu,float64,4,100,3,11,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.0514727996196598
monomial_approx,cpu,float64,4,100,3,12,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.537253449903801
monomial_approx,cpu,float64,4,100,3,13,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.4723931504413486
monomial_approx,cpu,float64,4,100,3,14,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.744840927189216
monomial_approx,cpu,float64,4,100,3,15,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.598308655899018
monomial_approx,cpu,float64,4,100,3,16,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.82590390346013
monomial_approx,cpu,float64,4,100,3,17,16,7.604958329743283e-13,4.0765225611888973e-13,6.9020632041812805e-12,1.6711518059019
monomial_interp,cpu,float64,4,100,3,2,16,1.1171172550339392e-06,1.0801508553997112e-06,6.983265349448143e-06,1.3245531325228512
monomial_interp,cpu,float64,4,100,3,3,16,4.869322259293263e-08,5.145721446403819e-08,3.3990402565115743e-07,0.8958081973250955
monomial_interp,cpu,float64,4,100,3,4,16,1.0383461451768383e-11,1.0860754627427478e-11,7.551424749965404e-11,3.0421097131911665
monomial_interp,cpu,float64,4,100,3,5,16,1.003828964396547e-12,6.574101950419395e-13,7.085022899818236e-12,5.143060330068693
monomial_interp,cpu,float64,4,100,3,6,16,8.727497891047875e-13,5.274397451993882e-13,6.758691572829817e-12,6.795979434391484
monomial_interp,cpu,float64,4,100,3,7,16,8.676913354488391e-13,5.205490856708384e-13,6.736954198438829e-12,3.700689094606787
monomial_interp,cpu,float64,4,100,3,8,16,8.702344400646211e-13,5.237557418730945e-13,6.747601315429683e-12,12.231617631856352
monomial_interp,cpu,float64,4,100,3,9,16,8.710185350757627e-13,5.244214837801427e-13,6.773898037843786e-12,9.575066214660183
monomial_interp,cpu,float64,4,100,3,10,16,8.486197855539501e-13,4.862230744629722e-13,6.507848883925845e-12,11.21480347076431
monomial_interp,cpu,float64,4,100,3,11,16,8.548994845369862e-13,4.972806917772084e-13,6.602474092611361e-12,8.10192499565892
monomial_interp,cpu,float64,4,100,3,12,16,8.588303679335496e-13,5.000140555120457e-13,6.628367227046073e-12,17.38009156496264
monomial_interp,cpu,float64,4,100,3,13,16,8.542506979569708e-13,4.948263854839963e-13,6.608414750496943e-12,13.961690462427214
monomial_interp,cpu,float64,4,100,3,14,16,8.583724009358917e-13,4.996546407433764e-13,6.619715834179509e-12,15.195363412378356
monomial_interp,cpu,float64,4,100,3,15,16,8.620985869622899e-13,5.06705654194393e-13,6.6809841769344516e-12,13.846670404309407
monomial_interp,cpu,float64,4,100,3,16,16,8.634447323796479e-13,5.086743513711642e-13,6.678668020503274e-12,14.930718763265759
monomial_interp,cpu,float64,4,100,3,17,16,8.644474025487625e-13,5.099018198522658e-13,6.682579785574484e-12,17.232585242716596
monomial_approx2,cpu,float64,4,100,3,2,16,0.004315998479993855,0.005050179749646975,0.021378476197291652,0.055769789731130004
monomial_approx2,cpu,float64,4,100,3,3,16,0.00044093461492653377,0.0003762139065544383,0.0023814668883252498,0.1897747670300305
monomial_approx2,cpu,float64,4,100,3,4,16,2.346910862687651e-06,2.8931434906397986e-06,1.215777856606485e-05,0.2176688655745238
monomial_approx2,cpu,float64,4,100,3,5,16,5.9580551107357715e-08,4.637023709257474e-08,3.886181797384367e-07,0.36080961022526026
monomial_approx2,cpu,float64,4,100,3,6,16,3.8672042651510807e-10,4.6347512438680753e-10,2.364592322328267e-09,0.6097575577441603
monomial_approx2,cpu,float64,4,100,3,7,16,4.119461716189932e-12,3.99776224129763e-12,3.016115984378742e-11,0.6292057035025209
monomial_approx2,cpu,float64,4,100,3,8,16,7.723162387396343e-13,4.103527162686319e-13,6.870570503670222e-12,0.7187968424987048
monomial_approx2,cpu,float64,4,100,3,9,16,7.608046137530522e-13,4.0754753972534517e-13,6.89876718602967e-12,0.9907465411815792
monomial_approx2,cpu,float64,4,100,3,10,16,7.610058416762655e-13,4.077653222616577e-13,6.898896633115386e-12,1.1306668585166335
monomial_approx2,cpu,float64,4,100,3,11,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.067668940173462
monomial_approx2,cpu,float64,4,100,3,12,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.5715601672418416
monomial_approx2,cpu,float64,4,100,3,13,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.5628744177520275
monomial_approx2,cpu,float64,4,100,3,14,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.8554678047075868
monomial_approx2,cpu,float64,4,100,3,15,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.6292288042604923
monomial_approx2,cpu,float64,4,100,3,16,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.7977787184063345
monomial_approx2,cpu,float64,4,100,3,17,16,7.610197194640733e-13,4.0780506538943627e-13,6.898897647042311e-12,1.7269611149094999
monomial_interp2,cpu,float64,4,100,3,2,16,1.117117251547145e-06,1.0801508498924718e-06,6.983265305888076e-06,1.408261590404436
monomial_interp2,cpu,float64,4,100,3,3,16,4.869322134046228e-08,5.145722117480539e-08,3.3990399496132686e-07,0.7041973252780735
monomial_interp2,cpu,float64,4,100,3,4,16,1.0383461451768383e-11,1.0861940769847854e-11,7.551621360262353e-11,2.8785612208303064
monomial_interp2,cpu,float64,4,100,3,5,16,1.0074059642040112e-12,6.654274172335053e-13,7.087482128940844e-12,5.311517446069047
monomial_interp2,cpu,float64,4,100,3,6,16,8.755253466663504e-13,5.251774641913913e-13,6.748955586954806e-12,6.697472339030355
monomial_interp2,cpu,float64,4,100,3,7,16,8.701823983603418e-13,5.287149188995532e-13,6.735113504490728e-12,3.5264702851418406
monomial_interp2,cpu,float64,4,100,3,8,16,8.758271885511704e-13,5.244441932424681e-13,6.745596544276439e-12,12.265380915952846
monomial_interp2,cpu,float64,4,100,3,9,16,8.726873390596523e-13,5.199044521531358e-13,6.763841010771759e-12,9.308617838425562
monomial_interp2,cpu,float64,4,100,3,10,16,8.808093143741758e-13,5.396014906887905e-13,6.808283762778899e-12,11.086842351593077
monomial_interp2,cpu,float64,4,100,3,11,16,8.673547990944996e-13,5.291977069015834e-13,6.723678921992019e-12,8.128948274767026
monomial_interp2,cpu,float64,4,100,3,12,16,8.880396418220471e-13,5.381802292144412e-13,6.765200378731804e-12,16.88195458240807
monomial_interp2,cpu,float64,4,100,3,13,16,8.756814717791883e-13,5.293634668358994e-13,6.770266898025724e-12,13.755961301969364
monomial_interp2,cpu,float64,4,100,3,14,16,8.754490188334074e-13,5.26631575884302e-13,6.7455500789770296e-12,16.02183162001893
monomial_interp2,cpu,float64,4,100,3,15,16,8.776035453905706e-13,5.311295252084182e-13,6.77989685118157e-12,14.82235852489248
monomial_interp2,cpu,float64,4,100,3,16,16,8.809723783809176e-13,5.329605743985366e-13,6.775257530169243e-12,15.212340231519192
monomial_interp2,cpu,float64,4,100,3,17,16,8.819021901640411e-13,5.391025246692552e-13,6.732819469468721e-12,19.376923859119415
sigkerax,cpu,float64,4,100,3,1,16,0.002811489682784069,0.0023771388887734476,0.015714601058388147,0.023379495833069086
sigkerax,cpu,float64,4,100,3,2,16,0.0006986095502547335,0.00039004593192061077,0.005098782234708024,0.09205134632065892
sigkerax,cpu,float64,4,100,3,3,16,0.0003376258818895382,0.0001792461743333209,0.0025080517764320865,0.20751566300168633
sigkerax,cpu,float64,4,100,3,4,16,0.0001978401954973244,0.00010274041283707035,0.0014832531277992886,0.35908057633787394
sigkerax,cpu,float64,4,100,3,5,16,0.00012966248777082634,6.649327291949882e-05,0.0009778597566412485,0.5757670856546611
sigkerax,cpu,float64,4,100,3,6,16,9.174130776860856e-05,4.709223789603109e-05,0.0006924945303563898,0.8166987602598965
sigkerax,cpu,float64,4,100,3,7,16,6.842990918771302e-05,3.535217295195637e-05,0.00051588243965451,1.171456698793918
sigkerax,cpu,float64,4,100,3,8,16,5.2982086578098886e-05,2.7499521587004262e-05,0.00039908196445662505,1.4828380174003541
sigkerax,cpu,float64,4,100,3,9,16,4.222526919122824e-05,2.1994200593701487e-05,0.00031786135201574713,2.0685099964030087
sigkerax,cpu,float64,4,100,3,10,16,3.4437629394968444e-05,1.7987829053798403e-05,0.0002591177922198255,2.4544868674129248
sigkerax,cpu,float64,4,100,3,11,16,2.8619872408292002e-05,1.4982655096134304e-05,0.00021526587256314226,3.196622622665018
sigkerax,cpu,float64,4,100,3,12,16,2.4159999039766872e-05,1.2671306971776348e-05,0.00018166843135636733,3.6897890269756317
sigkerax,cpu,float64,4,100,3,13,16,2.0666324794291202e-05,1.085577784456076e-05,0.00015536167953361782,4.692869899328798
sigkerax,cpu,float64,4,100,3,14,16,1.787877330447843e-05,9.403890773532535e-06,0.00013437973970442242,5.425681606866419
sigkerax,cpu,float64,4,100,3,15,16,1.561920162251179e-05,8.224718228641447e-06,0.00011737715312579664,7.416662348434329
sigkerax,cpu,float64,4,100,3,16,16,1.3762268961735324e-05,7.254045580891395e-06,0.0001034079152384782,8.59252559649758
sigkerax,cpu,float64,4,100,3,17,16,1.2217730929058729e-05,6.445500038386111e-06,9.179132880347018e-05,7.961173438699916
monomial_approx,cpu,float64,4,200,2,2,21,0.24261152916414475,0.057472881186454154,3.151594047295138,0.4089762803632766
monomial_approx,cpu,float64,4,200,2,3,21,0.026914235468506204,0.0037043814821594925,0.27654509128049304,0.7120185194071382
monomial_approx,cpu,float64,4,200,2,4,21,0.00034747373513241983,7.017994359060826e-05,0.0040389117264480945,1.0456588231027126
monomial_approx,cpu,float64,4,200,2,5,21,1.0718649455188035e-05,1.127925783962731e-06,0.0001104635965460494,1.4258036850951612
monomial_approx,cpu,float64,4,200,2,6,21,1.1399516849702404e-07,1.7836104912071365e-08,1.0674379121301494e-06,2.4179276791401207
monomial_approx,cpu,float64,4,200,2,7,21,1.5772010878312842e-09,2.1045560531981153e-10,1.2884054229789856e-08,2.220726407133043
monomial_approx,cpu,float64,4,200,2,8,21,1.1588382814106679e-11,2.2774064055266304e-12,9.25847914764482e-11,2.826987558044493
monomial_approx,cpu,float64,4,200,2,9,21,1.1340396937481456e-12,4.401675210529211e-13,8.798724056150997e-12,3.7370442296378314
monomial_approx,cpu,float64,4,200,2,10,21,9.864524561781218e-13,4.300446804513767e-13,8.014496659524808e-12,3.252843502210453
monomial_approx,cpu,float64,4,200,2,11,21,9.87783856445934e-13,4.4022424124036653e-13,7.997513446216517e-12,3.680999357253313
monomial_approx,cpu,float64,4,200,2,12,21,9.87783856445934e-13,4.4022424124036653e-13,7.997513446216517e-12,4.387118789134547
monomial_approx,cpu,float64,4,200,2,13,21,9.87783856445934e-13,4.4022424124036653e-13,7.997513446216517e-12,4.431387098738924
monomial_approx,cpu,float64,4,200,2,14,21,9.886895989408284e-13,4.36613962241505e-13,8.006753373275463e-12,5.114372810581699
monomial_approx,cpu,float64,4,200,2,15,21,9.87783856445934e-13,4.4022424124036653e-13,7.997513446216517e-12,5.238049301318824
monomial_approx,cpu,float64,4,200,2,16,21,9.87783856445934e-13,4.4022424124036653e-13,7.997513446216517e-12,5.747371991630644
monomial_approx,cpu,float64,4,200,2,17,21,9.87783856445934e-13,4.4022424124036653e-13,7.997513446216517e-12,6.225549137452617
monomial_interp,cpu,float64,4,200,2,2,21,7.75328276912473e-05,1.5421546426317822e-05,0.0009921946474181701,5.632544221822172
monomial_interp,cpu,float64,4,200,2,3,21,4.118628171634504e-06,1.527594524936851e-06,5.017417934000978e-05,3.8852294457610697
monomial_interp,cpu,float64,4,200,2,4,21,1.2994585003303291e-09,3.1846553148142503e-10,1.5556085889147142e-08,12.924832372693345
monomial_interp,cpu,float64,4,200,2,5,21,2.0050687455849814e-11,1.1323855013134617e-11,1.9366408399854311e-10,17.552039579954
monomial_interp,cpu,float64,4,200,2,6,21,5.322131841137279e-12,4.020183953987769e-12,3.425130543523659e-11,19.058240067912266
monomial_interp,cpu,float64,4,200,2,7,21,5.492469326573435e-12,4.116164310877931e-12,3.5692325890239266e-11,11.97480297787115
monomial_interp,cpu,float64,4,200,2,8,21,5.4757941887403905e-12,4.165333474149533e-12,3.559863756283668e-11,29.059879081789404
monomial_interp,cpu,float64,4,200,2,9,21,5.461197141211349e-12,4.0840219543578546e-12,3.555615876928381e-11,26.35250778007321
monomial_interp,cpu,float64,4,200,2,10,21,6.5111868804632045e-12,4.1565228364274446e-12,4.584029226988149e-11,30.708399336086586
monomial_interp,cpu,float64,4,200,2,11,21,6.329063683731262e-12,4.095242998294719e-12,4.406079968564999e-11,35.16087374347262
monomial_interp,cpu,float64,4,200,2,12,21,6.156490139734572e-12,4.22874363000436e-12,4.191951097197309e-11,48.74221716914326
monomial_interp,cpu,float64,4,200,2,13,21,6.112024406555727e-12,4.136926716344077e-12,4.178223340789998e-11,56.82297474471852
monomial_interp,cpu,float64,4,200,2,14,21,6.154004389413714e-12,4.077769047868453e-12,4.2313345143756745e-11,58.91506235208362
monomial_interp,cpu,float64,4,200,2,15,21,5.7668466356408654e-12,4.198868714470731e-12,3.8681443600379827e-11,57.34190712100826
monomial_interp,cpu,float64,4,200,2,16,21,5.7697173861531725e-12,4.165563086299437e-12,3.85877268188196e-11,65.95858383527957
monomial_interp,cpu,float64,4,200,2,17,21,5.769088657313348e-12,4.135406559228078e-12,3.8453982868851256e-11,72.29847968020476
monomial_approx2,cpu,float64,4,200,2,2,21,0.24261152916413312,0.0574728811864679,3.151594047294991,0.20416490361094475
monomial_approx2,cpu,float64,4,200,2,3,21,0.02691423546850802,0.0037043814821456655,0.27654509128049237,0.7577064326032996
monomial_approx2,cpu,float64,4,200,2,4,21,0.00034747373512294065,7.017994359587312e-05,0.004038911726306393,0.8915522960014641
monomial_approx2,cpu,float64,4,200,2,5,21,1.0718649450973741e-05,1.1279257840107355e-06,0.00011046359662765954,1.43810356548056
monomial_approx2,cpu,float64,4,200,2,6,21,1.139951841351225e-07,1.7836097149424288e-08,1.0674380486798084e-06,2.4387055169790983
monomial_approx2,cpu,float64,4,200,2,7,21,1.577206896769684e-09,2.1043557419628767e-10,1.288405327119894e-08,2.334173779701814
monomial_approx2,cpu,float64,4,200,2,8,21,1.1600439792786021e-11,2.270729054123257e-12,9.264426554818747e-11,2.787265385966748
monomial_approx2,cpu,float64,4,200,2,9,21,1.1374707599431932e-12,4.449367984058079e-13,8.840653022143999e-12,3.8289769077673554
monomial_approx2,cpu,float64,4,200,2,10,21,9.79255088476294e-13,4.396364750776724e-13,7.970903028276113e-12,3.6921074234414846
monomial_approx2,cpu,float64,4,200,2,11,21,9.858956099423333e-13,4.361605356340007e-13,8.022171497834284e-12,3.595370433293283
monomial_approx2,cpu,float64,4,200,2,12,21,9.858956099423333e-13,4.361605356340007e-13,8.022171497834284e-12,4.49398050759919
monomial_approx2,cpu,float64,4,200,2,13,21,9.88801488605029e-13,4.3809491957257176e-13,8.049357229396163e-12,4.405142736854032
monomial_approx2,cpu,float64,4,200,2,14,21,9.88801488605029e-13,4.3809491957257176e-13,8.049357229396163e-12,5.174024168169126
monomial_approx2,cpu,float64,4,200,2,15,21,9.858956099423333e-13,4.361605356340007e-13,8.022171497834284e-12,5.058061816263944
monomial_approx2,cpu,float64,4,200,2,16,21,9.858956099423333e-13,4.361605356340007e-13,8.022171497834284e-12,6.058775743935257
monomial_approx2,cpu,float64,4,200,2,17,21,9.858956099423333e-13,4.361605356340007e-13,8.022171497834284e-12,5.8786477914545685
monomial_interp2,cpu,float64,4,200,2,2,21,7.75328279515148e-05,1.5421546092934816e-05,0.0009921946497503124,5.67926968424581
monomial_interp2,cpu,float64,4,200,2,3,21,4.118628316517525e-06,1.5275946342293191e-06,5.0174182795625686e-05,2.9064184124581516
monomial_interp2,cpu,float64,4,200,2,4,21,1.2997249849728415e-09,3.1852648709781114e-10,1.5557794376311592e-08,12.404208215652034
monomial_interp2,cpu,float64,4,200,2,5,21,2.0220554722803763e-11,1.125099958255677e-11,1.943688274242932e-10,17.25190592557192
monomial_interp2,cpu,float64,4,200,2,6,21,5.486155583642183e-12,4.299509035198442e-12,3.5395773463968046e-11,18.80070998193696
monomial_interp2,cpu,float64,4,200,2,7,21,5.409394937191947e-12,4.314911727186271e-12,3.579673316132835e-11,13.67187854857184
monomial_interp2,cpu,float64,4,200,2,8,21,5.353797266627325e-12,4.417013696774103e-12,3.3818953825939585e-11,32.18909399560653
monomial_interp2,cpu,float64,4,200,2,9,21,5.316535297943126e-12,4.092252369855971e-12,3.4101887449261915e-11,29.474343492183834
monomial_interp2,cpu,float64,4,200,2,10,21,5.0961069131966186e-12,4.0529620719530436e-12,3.214827439572315e-11,34.237198289018124
monomial_interp2,cpu,float64,4,200,2,11,21,5.3185399877600514e-12,3.9320434254897675e-12,3.3753761555976944e-11,30.04103372246027
monomial_interp2,cpu,float64,4,200,2,12,21,5.345913165269445e-12,4.211760983589428e-12,3.45781936351749e-11,45.87627176940441
monomial_interp2,cpu,float64,4,200,2,13,21,5.5383960221797035e-12,4.243728909577281e-12,3.6312956347127173e-11,50.59375199768692
monomial_interp2,cpu,float64,4,200,2,14,21,5.518258267868392e-12,4.062729452766505e-12,3.670879079290699e-11,58.97897951491177
monomial_interp2,cpu,float64,4,200,2,15,21,5.299752281993919e-12,4.371181159635462e-12,3.3583599112328774e-11,56.60967580252327
monomial_interp2,cpu,float64,4,200,2,16,21,5.4814544830222856e-12,4.287244324802485e-12,3.5483963187847854e-11,65.45627673971467
monomial_interp2,cpu,float64,4,200,2,17,21,5.420848665782518e-12,4.212954646211295e-12,3.5033324034192454e-11,75.44556809705682
sigkerax,cpu,float64,4,200,2,1,21,0.18728515020352524,0.031586740172880004,2.2272323667132663,0.0928222481161356
sigkerax,cpu,float64,4,200,2,2,21,0.05646481743516091,0.00294822550102498,0.6871439302045077,0.36100696329958737
sigkerax,cpu,float64,4,200,2,3,21,0.02661815677417608,0.0012652616126542053,0.32490574284958973,0.8221749234944582
sigkerax,cpu,float64,4,200,2,4,21,0.01540695519495747,0.0009169071025434771,0.18827235777121315,1.5027575741987675
sigkerax,cpu,float64,4,200,2,5,21,0.01002829807657347,0.0006657549218979714,0.12261739117187025,2.8777601823676378
sigkerax,cpu,float64,4,200,2,6,21,0.00704337676868285,0.0005005635713577971,0.08613580138706889,4.434683719649911
sigkerax,cpu,float64,4,200,2,7,21,0.00521645643221342,0.00038797539891271215,0.06380100075661153,6.427892072591931
sigkerax,cpu,float64,4,200,2,8,21,0.004018070911556617,0.00030913406999112707,0.04914514878598402,7.946356537519023
sigkerax,cpu,float64,4,200,2,9,21,0.0031896677929312864,0.000251683851336515,0.039013718524709584,9.918474471662194
sigkerax,cpu,float64,4,200,2,10,21,0.0025932888793625416,0.00020867829353643323,0.03171976537741135,11.63209941261448
sigkerax,cpu,float64,4,200,2,11,21,0.002149747554358036,0.0001757166998430755,0.026294957991566753,13.722806747769937
sigkerax,cpu,float64,4,200,2,12,21,0.0018109619875917703,0.00014993024330151332,0.022151306718870403,15.188667352776974
sigkerax,cpu,float64,4,200,2,13,21,0.0015463691081064768,0.0001293946093159901,0.01891504838838057,18.845199480187148
sigkerax,cpu,float64,4,200,2,14,21,0.0013357891932161761,0.00011278445547960883,0.016339392347058803,20.06149132270366
sigkerax,cpu,float64,4,200,2,15,21,0.0011654636041542013,9.916470387922013e-05,0.014256073072186216,23.63659645523876
sigkerax,cpu,float64,4,200,2,16,21,0.0010257507979070913,8.786162500312708e-05,0.012547173007365053,26.902872044825926
sigkerax,cpu,float64,4,200,2,17,21,0.0009097316232906604,7.83800675375351e-05,0.0111280689348709,30.583220190368593
monomial_approx,cpu,float64,4,200,3,2,16,0.3397308235074306,0.050628450028032124,2.9988445339753653,0.43182924622669816
monomial_approx,cpu,float64,4,200,3,3,16,0.018270615135357906,0.00403412511242088,0.1271987772492551,0.7344178846105933
monomial_approx,cpu,float64,4,200,3,4,16,0.0003013623649532962,7.087811952873944e-05,0.002147022383351041,1.0697322005871683
monomial_approx,cpu,float64,4,200,3,5,16,1.1943709341693393e-05,3.7601309693178582e-06,6.838798964798872e-05,1.4439392280764878
monomial_approx,cpu,float64,4,200,3,6,16,4.727781355453806e-06,1.8052993346244196e-06,4.371939764986447e-05,2.392548199975863
monomial_approx,cpu,float64,4,200,3,7,16,4.723574150324386e-06,1.7676914412254406e-06,4.383538738283246e-05,2.3249917160719633
monomial_approx,cpu,float64,4,200,3,8,16,4.7246586549025416e-06,1.7687786351973998e-06,4.383486161265342e-05,2.8379396977834404
monomial_approx,cpu,float64,4,200,3,9,16,4.7246577597314515e-06,1.7687614337710199e-06,4.38348785910814e-05,3.7630344855133444
monomial_approx,cpu,float64,4,200,3,10,16,4.724657980422972e-06,1.7687617267969578e-06,4.383487864998766e-05,3.189268589252606
monomial_approx,cpu,float64,4,200,3,11,16,4.724657970453516e-06,1.7687617238317765e-06,4.383487863472462e-05,3.619321874110028
monomial_approx,cpu,float64,4,200,3,12,16,4.724657970940974e-06,1.7687617238147725e-06,4.383487863789613e-05,4.434471435379237
monomial_approx,cpu,float64,4,200,3,13,16,4.724657970940974e-06,1.7687617238147725e-06,4.383487863789613e-05,4.233303647255525
monomial_approx,cpu,float64,4,200,3,14,16,4.724657970476068e-06,1.7687617237405587e-06,4.3834878637260016e-05,5.036162066040561
monomial_approx,cpu,float64,4,200,3,15,16,4.724657970940974e-06,1.7687617238147725e-06,4.383487863789613e-05,4.923698142869398
monomial_approx,cpu,float64,4,200,3,16,16,4.724657970940974e-06,1.7687617238147725e-06,4.383487863789613e-05,5.372396664926782
monomial_approx,cpu,float64,4,200,3,17,16,4.724657970940974e-06,1.7687617238147725e-06,4.383487863789613e-05,5.449759491253644
monomial_interp,cpu,float64,4,200,3,2,16,6.554763410384842e-05,1.2592335366624542e-05,0.0006045639273164705,5.327705412404612
monomial_interp,cpu,float64,4,200,3,3,16,6.470715081030587e-06,2.0670546516576965e-06,4.733867731528369e-05,3.599023684859276
monomial_interp,cpu,float64,4,200,3,4,16,4.7254086156262726e-06,1.7687741408389782e-06,4.383788696630352e-05,12.207652443088591
monomial_interp,cpu,float64,4,200,3,5,16,4.724646632477819e-06,1.768764620626391e-06,4.383483072774688e-05,16.046364091569558
monomial_interp,cpu,float64,4,200,3,6,16,4.724655094646285e-06,1.7687611423168333e-06,4.38348757740548e-05,17.36656419141218
monomial_interp,cpu,float64,4,200,3,7,16,4.724654856664776e-06,1.7687611406639052e-06,4.383487537711733e-05,13.105135145131499
monomial_interp,cpu,float64,4,200,3,8,16,4.72465499703166e-06,1.7687611436864112e-06,4.383487555742292e-05,30.3756479579024
monomial_interp,cpu,float64,4,200,3,9,16,4.724654968056574e-06,1.7687611224818712e-06,4.3834875568809114e-05,27.052209320710972
monomial_interp,cpu,float64,4,200,3,10,16,4.724652314630484e-06,1.7687613494987277e-06,4.383487235245955e-05,30.988779035164043
monomial_interp,cpu,float64,4,200,3,11,16,4.724652851294947e-06,1.7687612919133548e-06,4.383487304535525e-05,28.641170686809346
monomial_interp,cpu,float64,4,200,3,12,16,4.724653418417685e-06,1.7687612855684292e-06,4.3834873725667846e-05,42.83733959519304
monomial_interp,cpu,float64,4,200,3,13,16,4.72465347528192e-06,1.7687612946447294e-06,4.383487384373286e-05,48.261127999052405
monomial_interp,cpu,float64,4,200,3,14,16,4.724653438752113e-06,1.7687612690869677e-06,4.3834873534688256e-05,54.23859080648981
monomial_interp,cpu,float64,4,200,3,15,16,4.724653999775563e-06,1.7687612322768954e-06,4.3834874396472506e-05,47.85075231269002
monomial_interp,cpu,float64,4,200,3,16,16,4.7246542438251354e-06,1.7687611927496163e-06,4.3834874563763844e-05,54.232988162431866
monomial_interp,cpu,float64,4,200,3,17,16,4.724654052899735e-06,1.7687612264263719e-06,4.383487448406865e-05,60.61637923819944
monomial_approx2,cpu,float64,4,200,3,2,16,0.3397308235074432,0.05062845002803235,2.9988445339754857,0.2163369848858565
monomial_approx2,cpu,float64,4,200,3,3,16,0.018270615135357722,0.004034125112419106,0.1271987772492847,0.7521395552903414
monomial_approx2,cpu,float64,4,200,3,4,16,0.00030136236494921614,7.087811952776604e-05,0.002147022383356111,0.8873111712746322
monomial_approx2,cpu,float64,4,200,3,5,16,1.1943709323067667e-05,3.7601309638397688e-06,6.838798953429068e-05,1.3390586795285344
monomial_approx2,cpu,float64,4,200,3,6,16,4.727781361697075e-06,1.8052993298819772e-06,4.371939766216787e-05,2.356755302520469
monomial_approx2,cpu,float64,4,200,3,7,16,4.72357414167332e-06,1.7676914393113598e-06,4.38353873688692e-05,2.1349488138221204
monomial_approx2,cpu,float64,4,200,3,8,16,4.72465866043284e-06,1.7687786399785761e-06,4.3834861636384536e-05,2.6006479877978563
monomial_approx2,cpu,float64,4,200,3,9,16,4.724657749810568e-06,1.7687614364690635e-06,4.3834878575570335e-05,3.641048257937655
monomial_approx2,cpu,float64,4,200,3,10,16,4.724657971848234e-06,1.7687617291615852e-06,4.3834878640336595e-05,3.5166680035181344
monomial_approx2,cpu,float64,4,200,3,11,16,4.72465796986718e-06,1.7687617277946824e-06,4.383487863410142e-05,3.492557633901015
monomial_approx2,cpu,float64,4,200,3,12,16,4.724657970186369e-06,1.7687617278115428e-06,4.383487863732592e-05,4.264142539352179
monomial_approx2,cpu,float64,4,200,3,13,16,4.724657972989682e-06,1.768761727859331e-06,4.3834878638191407e-05,4.263306546956301
monomial_approx2,cpu,float64,4,200,3,14,16,4.724657972989682e-06,1.768761727859331e-06,4.3834878638191407e-05,4.879911555442959
monomial_approx2,cpu,float64,4,200,3,15,16,4.724657970186369e-06,1.7687617278115428e-06,4.383487863732592e-05,4.786018593003973
monomial_approx2,cpu,float64,4,200,3,16,16,4.724657970186369e-06,1.7687617278115428e-06,4.383487863732592e-05,5.512823585420847
monomial_approx2,cpu,float64,4,200,3,17,16,4.724657970186369e-06,1.7687617278115428e-06,4.383487863732592e-05,5.317779802251607
monomial_interp2,cpu,float64,4,200,3,2,16,6.554763417109324e-05,1.2592335433517938e-05,0.0006045639281737363,5.648924265289679
monomial_interp2,cpu,float64,4,200,3,3,16,6.470714946579109e-06,2.0670546542467607e-06,4.733867648822646e-05,3.0041153610218316
monomial_interp2,cpu,float64,4,200,3,4,16,4.725408703514303e-06,1.768774129175185e-06,4.383788715117724e-05,12.120916872518137
monomial_interp2,cpu,float64,4,200,3,5,16,4.724646807525296e-06,1.7687646560649022e-06,4.38348306532176e-05,16.483495571883395
monomial_interp2,cpu,float64,4,200,3,6,16,4.72465506221563e-06,1.7687611608531907e-06,4.3834875405753076e-05,16.663555370643735
monomial_interp2,cpu,float64,4,200,3,7,16,4.724654597196981e-06,1.7687611429985864e-06,4.383487527726955e-05,11.727122874232009
monomial_interp2,cpu,float64,4,200,3,8,16,4.724654996179911e-06,1.7687611642728317e-06,4.383487571296325e-05,28.33362573501654
monomial_interp2,cpu,float64,4,200,3,9,16,4.724655153968624e-06,1.7687611434989302e-06,4.383487573712196e-05,25.81754454690963
monomial_interp2,cpu,float64,4,200,3,10,16,4.724655881974821e-06,1.7687611607200746e-06,4.383487669150386e-05,29.056216141441837
monomial_interp2,cpu,float64,4,200,3,11,16,4.724655413684484e-06,1.7687611619633017e-06,4.3834875798699846e-05,26.29463559295982
monomial_interp2,cpu,float64,4,200,3,12,16,4.7246554690412446e-06,1.7687612694430964e-06,4.383487628269196e-05,42.130675742868334
